filename,PSNR,SSIM,MSE
4023.png,37.66252478360168,0.9486558990376751,2.3302996399176954
2273.png,37.996040356140014,0.9464582373706358,5.016403034979424
4800.png,33.544718854092366,0.9043054510061019,9.44533950617284
5028.png,34.961525453512074,0.9066966111152543,8.849719650205762
94.png,28.268182140838558,0.8188682949236111,20.362793209876543
2969.png,26.2497519397667,0.7854448229075655,24.00392618312757
3379.png,35.32120102689413,0.9227828502264414,7.901064814814815
2772.png,33.74348507185889,0.9134036884001866,8.777865226337449
480.png,38.28164639794062,0.9567888427927144,3.396247427983539
3550.png,34.15356167955484,0.9155978430176589,10.080583847736625
5567.png,36.03567104589344,0.9288759892405319,5.399275977366255
2256.png,30.34718483691497,0.830865190968292,26.69280992798354
5918.png,30.246644528030036,0.8239732470847021,23.935747170781895
1145.png,38.168727644336876,0.9407503749322602,3.7461432613168726
3295.png,35.587417197148895,0.9355963934149,6.199360853909465
5950.png,34.995557538251546,0.9204902839219412,9.257006172839507
2021.png,33.771714479833065,0.9042927572630782,9.195165895061729
1944.png,36.31212228735537,0.9412815193155492,6.22110596707819
3569.png,36.1885286116367,0.9278460932045139,5.934975565843621
3685.png,37.980639853291606,0.9427826367604352,4.752799639917695
236.png,31.329609696926134,0.8258351618138573,18.671230709876543
3890.png,39.832780247843274,0.957931468607293,3.302280092592593
1012.png,33.73542489841451,0.9112111658294995,11.095217335390947
2970.png,32.98941740182456,0.8969319707612056,11.321719393004114
2518.png,30.11893410664654,0.8274574153211464,24.81343492798354
2176.png,33.49606107925455,0.8960680219777991,13.041338734567901
1343.png,26.15356018841767,0.7801258951864621,24.64341049382716
2347.png,33.114462882206546,0.8816039786926193,10.554494598765432
771.png,35.152685602561874,0.9220356428698123,8.015636574074074
2884.png,31.02840740372574,0.8425680651064253,21.469504886831277
4770.png,39.17193280969022,0.9538288462831559,3.9349138374485597
2631.png,33.25002546749821,0.8902525221577509,13.331089248971194
675.png,30.008763362442544,0.8193157675079902,25.721576646090536
340.png,33.781029948612165,0.8818267389222869,12.778186728395061
48.png,36.03579378160304,0.9334019026799926,6.680464248971194
3952.png,26.23181930102171,0.7854115533476272,23.96676054526749
2525.png,31.20022925558033,0.8442105414390824,20.5976478909465
3012.png,33.59963936306054,0.9255137266011735,5.348445216049383
1948.png,35.494151352741326,0.919142292631479,8.028927469135802
4518.png,35.47486725368649,0.9365437278239657,6.243269032921811
1878.png,30.09918581167745,0.8277733876140612,23.87610596707819
2211.png,33.53721268413837,0.8961686697361699,13.03218878600823
513.png,42.241899097181765,0.9700685008952518,1.6849691358024692
2947.png,36.99862340264977,0.9404661814033767,2.9308989197530866
3917.png,37.89825995434967,0.9442614990580109,4.715643004115226
2976.png,35.8575440811152,0.9275169182942747,7.3677404835390945
3510.png,32.42031366937558,0.882755529438916,15.093248456790123
1037.png,33.841026657453,0.9041968593917378,11.619143518518518
4511.png,35.34510988476139,0.9065041803990156,7.950625
677.png,30.13975086061373,0.8366585291968371,24.77229938271605
5593.png,32.72496188561456,0.8889642559748311,15.339286265432099
350.png,32.00576664959135,0.8589520572677054,17.582283950617285
2009.png,33.424566726598506,0.9207625941362988,5.928825874485597
761.png,31.594734105514604,0.8921654542791829,10.977678755144034
1258.png,37.37927254538146,0.9406104562346054,5.34139403292181
3362.png,35.570553623403846,0.9174012933418415,8.234013631687242
4792.png,33.90708152358649,0.9088572704930695,11.630612139917696
4916.png,33.24540832770468,0.9000834271855693,9.85533822016461
2565.png,35.82023881297242,0.9367710636933447,6.827255658436214
3363.png,35.8162142282963,0.9191396586723468,7.7391705246913585
314.png,34.123769829611035,0.8856005921729502,12.156122685185185
5197.png,35.182346580273865,0.919423421805896,8.919196244855968
3544.png,36.40141667502475,0.9371916517159744,6.069450874485597
1023.png,33.48349787313484,0.893030406546838,13.41099151234568
5595.png,37.354276406892204,0.9499931693822714,3.2358641975308644
1337.png,36.78232293125548,0.9259120044789718,6.6932394547325105
655.png,30.117856747245376,0.8359927317034359,24.402794495884773
227.png,34.07858436058226,0.893856874211171,11.748969907407407
5816.png,31.728367183983014,0.8923950553877287,10.137971965020576
762.png,35.931632835999245,0.921747890561001,6.703317901234568
2803.png,33.50712176672217,0.9028519697720946,9.471095679012345
726.png,28.011377591934888,0.674005598259586,42.88483410493827
2199.png,36.035568653868275,0.9246644818672647,7.322620884773663
5858.png,35.775123657235056,0.9422284517326557,5.935064300411523
5543.png,33.1949035031701,0.9005409033884507,11.191400462962964
1630.png,32.64325563203748,0.8943785331144947,11.855802469135803
5898.png,30.187168529656155,0.8264208421129396,24.168227880658435
5831.png,32.92289261597237,0.8890233094609793,14.807394547325103
2920.png,34.03189790410845,0.929057032978273,4.963984053497942
238.png,33.256828212204184,0.8756040254794507,13.801123971193416
3728.png,37.35992500047344,0.9515623267377986,4.370280349794239
3070.png,32.803969392611535,0.8835974754263065,14.075992798353909
61.png,38.63787758599549,0.9540595373987084,2.9161111111111113
2731.png,33.74254599058726,0.9010369477399277,12.580018004115226
377.png,33.452681012024215,0.8941815743375507,13.360178755144032
5391.png,35.154675343700674,0.9308965660748759,7.297078189300412
4554.png,30.603880423762714,0.8415920442088112,22.032057613168725
4418.png,32.066399142358016,0.922892622706517,8.400558127572017
1961.png,35.52371884003075,0.9163216690412804,8.320874485596708
1798.png,39.30716670296129,0.9652826863386487,2.608244598765432
4864.png,36.64181219827812,0.9456844743281054,5.331755401234568
2324.png,38.55983850023298,0.9325952436180264,4.87431841563786
581.png,35.22136194184333,0.9307181123673984,6.414956275720165
1782.png,37.72650133791936,0.9511354472123089,3.968900462962963
222.png,35.1413218041101,0.9349541696110973,3.953082561728395
330.png,35.975755606947246,0.9289694050667029,8.067447273662552
5038.png,33.97148386040065,0.9096102532171964,11.2577829218107
2742.png,33.04811789610633,0.8949697040244078,14.210531121399177
511.png,42.90253664074075,0.979282959395301,1.1156468621399176
579.png,34.040233456095486,0.8995160005832026,9.038824588477366
5957.png,35.99704388545778,0.9318390275302164,7.325074588477366
4127.png,33.808109824668165,0.8977762887474836,12.511504629629629
278.png,36.209269300079924,0.9169661067553694,7.690257201646091
4236.png,33.11544480486304,0.8687075139869928,15.182709619341564
2146.png,33.525501669486246,0.9002267491183444,12.721141975308642
1863.png,30.396508013168106,0.8293700638261453,23.205693158436215
927.png,26.17657169251789,0.7863516578638917,23.9728716563786
303.png,33.5159134848058,0.9066343716076278,11.994510030864198
3921.png,38.372826928150495,0.9494472390536369,4.425536265432099
37.png,33.96797209145105,0.9068393328561241,11.379273405349794
231.png,31.1304020415141,0.8223478941681439,20.97306970164609
1048.png,34.73495741987054,0.920303932608287,9.463944187242799
2367.png,31.76043437575523,0.8950738164314744,10.674938271604939
2559.png,35.43958006143488,0.9255086027782241,7.878752572016461
5908.png,30.225898110481385,0.8294504828310577,23.73577031893004
645.png,30.93820886248495,0.8428086477979172,21.08170653292181
2270.png,33.680270058073795,0.9072591359940048,11.79187757201646
1703.png,38.496222380533595,0.9563908446197639,3.3836355452674898
348.png,38.90920583570069,0.9665401509148883,2.9767181069958846
5731.png,36.697913764018125,0.933136681808066,5.1097659465020575
3959.png,33.759704939030144,0.9043197134845413,9.159113940329219
5501.png,35.32686529967127,0.930094586619279,7.533787294238683
5802.png,37.86380259538376,0.9377922803409358,4.606430041152263
3372.png,39.254004139578846,0.956935131753367,3.566381172839506
4444.png,35.528176805869634,0.9276924179554114,7.568676697530864
5620.png,35.30284437863053,0.9254972646706427,7.981624228395062
4326.png,36.81471307552961,0.9275690897093084,5.8007703189300415
449.png,38.38170256314958,0.9365497792531241,4.570177469135802
3960.png,35.57605165292033,0.9183491301248152,7.093176440329218
3602.png,34.94434127261577,0.9203091263886432,6.903985339506173
2718.png,33.66127888529025,0.9044143857348681,11.469219393004115
5629.png,32.69027252828088,0.851081986403292,15.827109053497942
5378.png,36.63469915635846,0.9169969077383643,7.20505658436214
3924.png,36.28792629281925,0.9367846982087799,6.6981301440329215
5468.png,37.45353910564179,0.9451370239422374,5.469358281893004
4303.png,32.330700111183226,0.905871419447866,8.533755144032922
2779.png,35.48855262340065,0.9155890734233944,7.4715303497942385
4738.png,35.45550279699238,0.9182273085032476,8.130415380658436
353.png,33.397371243523565,0.8939785812169296,13.45340663580247
4463.png,35.24449034359574,0.9241307842417529,6.551496913580247
3777.png,35.319817614772155,0.942358376610839,6.100070730452675
5694.png,30.22182729366949,0.8226570509350442,26.691436471193416
4869.png,30.8853819704385,0.8394925893031514,21.970779320987653
2645.png,36.912777208715596,0.943100587230214,4.818303755144033
3539.png,33.788861256080416,0.9106994391043159,11.032676183127572
3884.png,37.60735613346752,0.9482658937455195,5.117304526748971
5414.png,36.685753815250905,0.9446457355779715,5.43320859053498
5461.png,35.77239198115304,0.9278467113976185,7.624241255144033
3375.png,36.38601296040568,0.9359413964738659,6.1641730967078185
3770.png,35.18621562619832,0.898839510030901,8.87892232510288
621.png,43.103436592158886,0.9795609941171775,1.1170974794238684
5422.png,35.67626498860656,0.922563716921667,7.221320730452675
2134.png,31.382836715775674,0.8414738291285314,20.035697016460905
3351.png,35.83645325352676,0.9396789266714994,4.858959619341563
5361.png,33.30668102193381,0.8914873990411866,14.162622170781892
5518.png,37.39814376898142,0.940477973742036,5.442601594650205
3450.png,35.32622372896351,0.9165756051463867,6.34977366255144
4699.png,39.00756390607474,0.9502537196808685,3.6557034465020575
1726.png,31.156166320959144,0.8522309971177496,20.459311985596706
148.png,35.81926191900525,0.9281780732495282,5.373307613168724
5612.png,34.203736395111264,0.9059539737069593,9.145987654320988
990.png,35.68074039229543,0.9235732199326214,5.915952932098765
2844.png,31.29417849353448,0.850413415347671,21.991484053497942
403.png,35.34104472523247,0.9228403676287753,8.331208847736626
3632.png,36.483466637234244,0.9282924999617942,5.213960905349794
2661.png,33.8311077456339,0.9040486964623944,11.492557870370371
3622.png,36.849262142529774,0.9243802665494875,5.316860853909465
4298.png,31.881998685343703,0.8987835160662265,10.060270061728396
3702.png,41.69804919351549,0.9709863344829606,1.6370524691358024
3068.png,33.596886345768326,0.901114071076926,12.670807613168725
1590.png,33.33592436004638,0.894950200203536,13.647057613168725
5174.png,35.27347953484345,0.9315922127191448,4.948935185185185
1995.png,33.13823505764163,0.8967367950918221,11.151921296296296
2121.png,33.32544342937058,0.8982730426956747,13.410805041152264
3366.png,35.72743107821405,0.9392786259141979,5.007640174897119
3709.png,37.466409273476856,0.9459576886058876,4.208106995884774
3296.png,28.341014679061985,0.6975619313920961,40.35515046296296
5993.png,36.32903839441768,0.9294564638639718,6.803329475308642
1855.png,30.179229276122058,0.8226802192704639,24.655522119341565
3107.png,34.39778525137704,0.9006930247980413,10.70432098765432
4847.png,33.62739069186391,0.905339343072414,11.84417566872428
4761.png,35.60883992955773,0.9178854269041324,8.15048611111111
1813.png,30.087155153386306,0.824582416444676,24.890931069958846
1000.png,33.75462555302946,0.9361110974421898,4.420102880658436
4957.png,36.28487026511892,0.9453382503501353,2.903787294238683
5674.png,33.19567789455828,0.8888716269614512,14.499754372427983
2346.png,39.030045166719354,0.9477465059531742,3.184539609053498
4309.png,36.69063896508256,0.9325085109675851,5.9192566872427985
2269.png,38.567720792161346,0.9526013016805349,4.353528806584362
5657.png,32.213597897922924,0.7942069494186924,21.449074074074073
4226.png,34.88334248846107,0.9005918157853547,9.622291666666667
1604.png,32.28178816625115,0.8996556098974303,9.418361625514404
4478.png,35.654089505445505,0.9395199912252968,6.111076388888889
5947.png,33.5363474069223,0.8763186795157004,14.04105452674897
352.png,33.56090050262694,0.9097117936906094,11.454638631687242
2522.png,30.624132125936555,0.8344197189165018,22.11054269547325
35.png,34.50029764416208,0.9146059766304312,10.147690329218108
2302.png,33.35808521731246,0.9281242826542799,6.809086934156379
3102.png,35.923091326049644,0.9273580464279851,8.158206018518518
4540.png,35.66726528238825,0.9400859286874469,6.063422067901235
3637.png,40.95402689357638,0.9706498020829931,1.87292566872428
5448.png,35.76797611778356,0.9320941254923518,6.7933564814814815
3440.png,37.54652237135388,0.9485751219649605,2.298985339506173
2030.png,35.793569399780324,0.9165039907387809,7.1526941872427985
3748.png,38.290828808401606,0.9539180158824094,4.260127314814815
3406.png,36.00405005618321,0.9213254386739711,7.512719907407408
5130.png,30.772479984944113,0.8472483594763139,23.224642489711933
5342.png,30.36727047029775,0.8247525023012154,23.672777777777778
232.png,35.22838607404209,0.9317095187613819,7.881319444444444
5503.png,33.83029455367354,0.9024813692416346,11.653647119341564
817.png,37.755819804078065,0.9425710296733937,5.085507973251029
1827.png,30.259875718826223,0.8257091528922326,24.01520190329218
334.png,34.21097752233864,0.8863927827865177,11.88837705761317
177.png,32.93342024196732,0.894338708402205,11.530698302469135
2533.png,32.3941096231202,0.8832268693031928,15.302511574074074
2637.png,36.835782386274,0.9382021319892896,5.424790380658436
4626.png,28.01398105330287,0.6942924291626856,42.36035365226338
2990.png,35.62712792285414,0.9161151392528772,7.3109375
1081.png,37.34125834453045,0.9308342032597475,6.245918209876543
5681.png,35.662829996929005,0.912977895077341,7.527037037037037
3262.png,37.23861346194461,0.9383321082462559,5.760419238683127
4530.png,38.42077645514122,0.9450949837991239,3.6945267489711933
1780.png,35.04998396840495,0.9245471763929718,7.071109825102881
3554.png,34.21916666910927,0.9187463663508378,10.035502829218107
3531.png,34.44989128781969,0.9047979627951772,11.557425411522633
1992.png,35.6485240198895,0.9197437084860828,7.9612474279835395
5364.png,37.17290501612008,0.954352737407046,4.346319444444444
2058.png,33.234525381701886,0.8985427412401933,10.858046553497942
142.png,37.1149269371606,0.93499107462496,5.4300938786008235
5960.png,33.553120484158406,0.8980120552284369,12.182865226337448
2365.png,36.52879817879857,0.9350792256650897,5.58008616255144
5432.png,35.32201794699495,0.9222524456796126,8.03508616255144
834.png,36.27790062255918,0.9211101908459238,7.324075360082304
3002.png,35.770009334950785,0.9244325704677697,5.909900977366255
1176.png,31.693811230897794,0.8850396839319589,12.376262860082305
1914.png,31.100790494198204,0.8424087019031581,21.508257458847737
5959.png,37.209606839420914,0.9503635151974279,4.991028806584362
754.png,37.54864315223583,0.9270464943422171,5.370601851851852
3655.png,37.795923819078894,0.9347784318334029,4.515506687242798
407.png,37.99055144120878,0.9327761520905914,4.296608796296296
3047.png,31.737523574554693,0.8546801138202871,18.134215534979425
2767.png,37.939042154995796,0.9464770193206926,4.9558024691358025
2978.png,26.262634201436747,0.7817404162851489,23.752289094650205
104.png,35.897850344175666,0.937981352880513,3.7836728395061727
4641.png,28.044168689663046,0.7018627850235181,42.12845293209877
2013.png,33.36336447936194,0.90448284326564,9.425138888888888
4846.png,32.22902894210825,0.8768014618433122,16.236300154320986
3561.png,32.60367669908448,0.8840224588167516,15.033697273662552
1690.png,37.15906857524197,0.9369528319712039,5.8007548868312755
5962.png,35.366972866200925,0.925602508858816,7.582335390946502
1413.png,35.76155072036994,0.9408188774887933,3.2840522119341564
384.png,32.12948235547427,0.8734143336112911,16.43385931069959
2011.png,26.284051927434838,0.7821652902105385,23.734023919753085
4852.png,34.737960690709315,0.9025574307945835,10.47204475308642
4208.png,33.72870824650458,0.910467902747377,10.81582561728395
5093.png,32.717878472465244,0.887551834724857,14.943945473251029
4776.png,35.40845916860647,0.9338536020311455,5.544906121399177
4582.png,30.881651036521976,0.8380651959777317,21.61635802469136
1670.png,32.008733882012386,0.8867348621428242,13.702776491769548
376.png,33.38368134145788,0.898113087179707,13.195697016460905
543.png,30.730471423911062,0.8376007089241657,22.228414351851853
1312.png,35.184875678446666,0.9138569196350345,8.709198816872428
5845.png,43.129493513281965,0.9763869310928934,1.2201864711934156
737.png,37.34229224373538,0.9430959956795034,5.478289609053498
4661.png,36.15162969894998,0.9160886229480193,7.791548353909465
1156.png,32.357431972796334,0.9105876081588861,8.42358024691358
4110.png,35.274776792125266,0.9094534066033647,8.100041152263374
3220.png,38.063305360953606,0.9523904648830497,3.7619020061728397
1004.png,34.28545533473242,0.9302870865869739,4.71716049382716
4261.png,33.56858293898087,0.9035765352841728,12.480891203703704
2069.png,33.18557738306976,0.8998379428969964,10.769825102880658
2675.png,35.645184430450925,0.9168139233588862,8.047628600823046
4175.png,33.99839944829094,0.9080717382465314,11.311440329218106
3692.png,35.03388953713625,0.9034621059702274,8.587568158436214
3052.png,34.56450212069371,0.9130897281217883,10.02082561728395
133.png,33.97462609791853,0.9010223904155205,11.79926568930041
4070.png,33.569145769180096,0.8967905038004639,12.807391975308642
70.png,37.87505231536679,0.927260196820484,4.749125514403292
1754.png,40.341649088904,0.9596050380531719,3.1134477880658435
1529.png,31.702354215178147,0.8503400070659192,18.79773019547325
162.png,34.04851413104814,0.908578112731226,9.109474022633744
5547.png,36.112253974357344,0.9259215949544567,5.498005401234568
419.png,37.50663542149973,0.928642650561577,5.382974537037037
951.png,33.545666636772665,0.9073745742565361,9.337337962962962
1705.png,33.017769273986,0.8933469288836421,14.316383744855967
4052.png,32.2406779174847,0.8354541498181597,19.397229938271604
2169.png,33.485452766683906,0.9000878039861281,13.042314814814814
2410.png,39.87826587749157,0.9694594015222563,2.1276748971193418
4442.png,38.999795295372806,0.935941654121355,3.7131327160493828
940.png,36.57982984411687,0.9529837368252528,2.4751890432098764
3058.png,34.09994675986734,0.9085368269800922,11.002662037037037
4296.png,33.29320759004114,0.9145846983727005,7.828338477366255
517.png,38.67259844116499,0.9472257435649039,4.598672839506173
1032.png,33.585711458256256,0.9036623423473193,11.912714763374485
398.png,31.642363382759946,0.8890105758047014,11.951432613168723
634.png,34.98302835262775,0.8995322734269177,8.97869727366255
4484.png,37.445735959387434,0.944725694409818,5.108813014403292
3634.png,34.33838767057851,0.9185238330673691,7.763429783950618
1513.png,32.892276403667665,0.8831183059889723,14.67039480452675
186.png,37.12976784002867,0.945629154035016,5.465014146090535
778.png,35.6793957623684,0.9201295672132924,7.935223765432099
5437.png,35.63649412508043,0.9394615695495075,4.91769804526749
3030.png,32.741439595355786,0.8824545002835479,14.530929783950617
3189.png,32.34842252207957,0.8994264127316074,9.198346193415638
73.png,37.720790094560094,0.9493801874625466,3.414783950617284
870.png,35.594812264107276,0.9384393555148831,5.1143171296296295
4350.png,33.587174553519205,0.9082935071513696,7.644027777777778
933.png,34.51167043248485,0.9152767250955193,10.12324074074074
2741.png,26.330815367973813,0.7859188025487459,23.445262345679012
2513.png,29.916277248672216,0.8180008717245562,26.28247427983539
3715.png,33.86225910659377,0.8939878515835986,10.44423482510288
1633.png,31.945967131576264,0.8971299621685643,10.106908436213992
3712.png,37.14108997813098,0.9376703283501869,6.119306841563786
92.png,36.88316667472885,0.9300581531835903,6.3600591563786
5989.png,38.385298172577286,0.9527838313771524,4.499485596707819
1328.png,35.657433424252865,0.91743206193341,8.071454475308641
4914.png,33.424019111553534,0.90245016014817,10.287449845679012
2182.png,33.86602904045361,0.8988343294471983,12.30417695473251
2381.png,32.19482838837788,0.8854828738960154,13.100385802469136
1989.png,35.90505512544755,0.9327647566994703,6.1724151234567906
542.png,28.269300954804994,0.7091385906157273,38.844503600823046
2376.png,34.25526264040462,0.9165114015556459,6.64593878600823
5340.png,30.126025164067993,0.8277356829323209,24.108734567901234
2136.png,31.495152670295305,0.8451102865530284,19.44854681069959
4771.png,37.48950618095031,0.9439987432634954,5.476667952674897
4671.png,35.48226418573926,0.9382680724461622,5.159390432098766
766.png,33.07019315540092,0.9167889947709356,7.860122170781893
2003.png,38.34229332071949,0.9575572934576558,2.653912037037037
4033.png,26.21217397272985,0.7798017814964722,24.465663580246915
315.png,33.383506496156265,0.8994015295123199,13.25912037037037
4809.png,37.60839148805322,0.9265683708579185,4.753792438271605
436.png,32.45184111289487,0.89401162065515,12.421226851851852
359.png,36.353039365185644,0.9161769684674129,7.419468878600823
4985.png,36.14465976999193,0.9440339671152049,3.0211625514403293
261.png,32.83874837057362,0.8713236997863313,14.555325360082305
3469.png,32.8643183764316,0.8934595428727348,13.62590920781893
4677.png,37.18844740390124,0.9419863965615376,6.14869341563786
5790.png,33.61320016067239,0.9109540655256093,11.514102366255145
5598.png,37.84537243579007,0.9585817493458605,2.5683616255144033
1214.png,43.61114317925899,0.9813209891299711,0.9961316872427983
4670.png,34.94055687700173,0.9200827228534555,8.415805041152263
1931.png,29.951762877759023,0.8296030538440196,26.1601478909465
5723.png,34.520382560063744,0.9115401971414373,10.441902006172839
1673.png,42.12150860067461,0.9701358211879627,1.628449074074074
3697.png,41.065458599278195,0.9713796906598073,1.9645601851851853
2051.png,35.90228531569955,0.9248675671831332,5.735
1532.png,31.776111328732387,0.8683811556716144,19.180119598765433
1820.png,30.889381845249424,0.843405256228063,21.578584104938273
3497.png,34.52630639142119,0.9136212442541168,10.21471579218107
2537.png,38.90956664696073,0.9508689137904245,3.8579989711934157
1918.png,30.378043869863546,0.8260694942451658,23.69099151234568
4051.png,37.52878125412178,0.9443934006743563,5.369682355967078
901.png,36.575637642266464,0.935715838094323,6.299691358024691
5485.png,35.50600644819257,0.9262460563992325,7.543016975308642
3804.png,33.75481151082537,0.9123365828132407,11.199835390946502
3061.png,34.309258918753585,0.8932151874004909,11.177256944444444
5781.png,36.915865461757875,0.9417555940756336,4.179099794238683
1096.png,32.551626111568794,0.8557541682217665,14.653319187242799
2430.png,35.37261491888188,0.9305623882763342,6.366691100823045
4578.png,30.221887585612002,0.8263239475070852,24.79230709876543
2829.png,38.16146917319144,0.9533858466115517,2.932436985596708
5976.png,35.587396363603695,0.9192415045583059,8.095743312757202
3568.png,31.79100017855987,0.8752774246278205,12.508819444444445
2893.png,29.993241173388085,0.836141562980304,25.94240740740741
4494.png,38.70077838060348,0.9613360198436981,2.9544212962962964
153.png,33.431349609293754,0.9033563162191889,10.437764917695473
5023.png,37.64570622690314,0.9263741072896782,4.892037037037037
1578.png,30.032640602678722,0.8176550324032551,27.319023919753086
3205.png,42.63222510534846,0.9740603184373394,1.4228575102880658
3403.png,35.797975146187284,0.9245688737125425,7.548824588477366
1954.png,35.385126188905815,0.9353591029284417,5.385324074074074
1500.png,34.208173145962064,0.8890496481542004,11.77031378600823
4910.png,35.73675470438954,0.927987765838336,5.459561471193416
5173.png,36.56003519817561,0.948140088901432,5.370767746913581
1846.png,30.399186697522293,0.8339075899796031,23.795270061728395
2462.png,30.73047325313737,0.8418506311211045,21.870860339506173
1959.png,36.43165359621564,0.9337681385445618,6.559711934156379
5488.png,35.11189861952551,0.9354207929065634,5.58633359053498
2218.png,32.06329432945004,0.8581185534967548,17.288713991769548
2902.png,30.123679486124082,0.8279733266163726,24.340720164609053
4990.png,33.29305761663245,0.8989925536648588,10.862147633744856
2099.png,34.38994101781137,0.8786104380527967,12.158382201646091
3184.png,36.72960252815876,0.9348245724231032,4.861158693415637
4277.png,31.86070210281305,0.891305490193605,11.030307355967079
1320.png,35.374484502041824,0.9320026402249408,7.172395833333334
3920.png,35.823592037418365,0.9322561595909999,6.751894290123457
4563.png,32.63332289764837,0.8490258732783906,21.84627700617284
167.png,33.23522202198981,0.9049125929156691,10.174904835390947
1348.png,35.70976372474143,0.9193073490841055,7.156887860082304
2640.png,35.16928764008104,0.9352884914479961,5.554047067901235
5741.png,37.33862068817253,0.9280479324527415,5.43147633744856
628.png,37.764914559857345,0.951264706371393,3.995047582304527
3053.png,35.2857512722551,0.9026957944952385,9.43437242798354
2041.png,33.165455106674514,0.9030749709856685,10.822662037037038
3736.png,37.009645432017145,0.9360314103209314,5.916274434156379
3243.png,35.38699671305669,0.9326268708951329,6.252941100823045
506.png,35.55229454665716,0.9336047695334388,6.49269804526749
2156.png,32.00795850524103,0.874786724670625,16.454449588477367
3341.png,36.00681260868147,0.9124545731853915,8.362260802469136
1147.png,33.057166523960305,0.9162717792359032,7.939003343621399
1375.png,32.71985746975618,0.8922810614818829,14.05699074074074
1452.png,33.14131079866706,0.8726404915147878,15.15195859053498
5934.png,30.01463253594118,0.8224192204893537,25.268504372427984
